img_file,Image size (pixels)_abs_diff,Image size (pixels)_percent_diff,Aspect ratio_abs_diff,Aspect ratio_percent_diff,RMS contrast_abs_diff,RMS contrast_percent_diff,Luminance entropy_abs_diff,Luminance entropy_percent_diff,Complexity_abs_diff,Complexity_percent_diff,Edge density_abs_diff,Edge density_percent_diff,Color entropy_abs_diff,Color entropy_percent_diff,mean R channel_abs_diff,mean R channel_percent_diff,mean G channel_abs_diff,mean G channel_percent_diff,mean B channel (RGB)_abs_diff,mean B channel (RGB)_percent_diff,mean L channel_abs_diff,mean L channel_percent_diff,mean a channel_abs_diff,mean a channel_percent_diff,mean b channel (Lab)_abs_diff,mean b channel (Lab)_percent_diff,mean H channel_abs_diff,mean H channel_percent_diff,mean S channel_abs_diff,mean S channel_percent_diff,mean V channel_abs_diff,mean V channel_percent_diff,std R channel_abs_diff,std R channel_percent_diff,std G channel_abs_diff,std G channel_percent_diff,std B channel_abs_diff,std B channel_percent_diff,std L channel_abs_diff,std L channel_percent_diff,std a channel_abs_diff,std a channel_percent_diff,std b channel (Lab)_abs_diff,std b channel (Lab)_percent_diff,std H channel_abs_diff,std H channel_percent_diff,std S channel_abs_diff,std S channel_percent_diff,std V channel_abs_diff,std V channel_percent_diff,Mirror symmetry_abs_diff,Mirror symmetry_percent_diff,DCM distance_abs_diff,DCM distance_percent_diff,DCM x position_abs_diff,DCM x position_percent_diff,DCM y position_abs_diff,DCM y position_percent_diff,Balance_abs_diff,Balance_percent_diff,CNN symmetry left-right_abs_diff,CNN symmetry left-right_percent_diff,CNN symmetry up-down_abs_diff,CNN symmetry up-down_percent_diff,CNN symmetry left-right & up-down_abs_diff,CNN symmetry left-right & up-down_percent_diff,Slope Redies_abs_diff,Slope Redies_percent_diff,Slope Spehar_abs_diff,Slope Spehar_percent_diff,Slope Mather_abs_diff,Slope Mather_percent_diff,Fourier sigma_abs_diff,Fourier sigma_percent_diff,2D Fractal dimension_abs_diff,2D Fractal dimension_percent_diff,3D Fractal dimension_abs_diff,3D Fractal dimension_percent_diff,Self-similarity (PHOG)_abs_diff,Self-similarity (PHOG)_percent_diff,Self-similarity (CNN)_abs_diff,Self-similarity (CNN)_percent_diff,Anisotropy_abs_diff,Anisotropy_percent_diff,Homogeneity_abs_diff,Homogeneity_percent_diff,1st-order EOE_abs_diff,1st-order EOE_percent_diff,2nd-order EOE_abs_diff,2nd-order EOE_percent_diff,Sparseness_abs_diff,Sparseness_percent_diff,Variability_abs_diff,Variability_percent_diff,,Pearson Correaltions
31892.jpg,355,33,-0.001,0,0.009999999999998,0,0.021,0,-2.054,24,-0.171000000000006,0,0.015,0,0.026999999999987,0,-0.009,0,0.039999999999992,0,0.002000000000002,0,0.026,1,-0.021999999999999,0,-0.00257,8,0.0002,0,0.0002,0,0.042000000000002,0,0.028999999999996,0,0.031999999999997,0,0.009999999999998,0,0.036,0,0.038,0,0.0007,0,0.0006,0,9.9999999999989E-05,0,-0.036999999999999,0,0.183,1,0.00046,1,0.00108,4,0.237,2,0.0012,0,-0.0005,0,0.0014,0,0.156,-5,0.035,-2,-0.057,-4,-0.026035,73,0.041,3,0.013,1,0.0373,6,-0.0004,0,-9.65E-05,15,-0.254999999999995,0,0,0,-0.000999999999999,0,-1.3E-05,6,1.47E-06,6,,CNN symmetry up-down 1.0
31935.jpg,408,33,-0.003,0,0.309000000000001,1,0.001,0,-0.630999999999998,6,-0.085999999999999,0,-0.019,0,0.004999999999995,0,-0.020999999999987,0,-0.066000000000003,0,-0.030999999999999,0,-0.001,0,0.0174,-3,0,0,0.0101,4,-9.9999999999989E-05,0,0.786000000000001,1,0.780000000000001,1,0.709000000000003,1,0.309000000000001,1,0.014,0,-0.007999999999999,0,-0.002,1,0.0145,5,0.0028,1,-0.003,0,0.148999999999997,1,-0.000395,-7,-0.00072,-1,-0.004,0,-0.0025,0,-0.0109,3,-0.0095,3,0.309,-13,0.132,-11,0.084,-7,-0.076518,94,0.056,3,0.039,2,-0.0179,3,-0.0061,1,-2.45E-05,3,0.23299999999999,0,0.003,0,0.005,0,-1.23E-05,4,3.08E-06,12,,CNN symmetry left-right & up-down 1.0
31961.jpg,387,33,-0.003,0,0.081,0,-0.015,0,-0.518,7,-0.134999999999991,0,0.008,0,0.004000000000005,0,-0.031999999999997,0,-0.019999999999996,0,-0.010000000000002,0,0.009,0,-0.006,0,0.00039,1,0.0151,4,9.9999999999989E-05,0,0.197000000000003,0,0.25,0,0.274000000000001,0,0.081,0,-0.01,0,-0.000999999999999,0,0.00336,6,0.0094,3,0.0008,0,0.096999999999994,0,0.114000000000001,1,-0.00044,-1,-0.000944,-11,-0.231999999999999,1,0.0003,0,-0.0011,0,-0.0008,0,0.258,-10,0.007,-1,-0.045,-3,-0.03849,76,0.109,9,-0.019,1,0.0265,5,-0.0075,1,-7.66E-05,8,-0.552999999999997,1,0,0,0.001,0,-1.21E-05,3,-9.00000000000008E-08,0,,Slope Redies 0.93
3198.jpg,356,33,-0.005,0,0.052,0,-0.131,2,-1.657,23,-0.176999999999993,0,-0.441,11,0.079000000000008,0,-0.006,0,0.222999999999999,0,0.006,0,0.091,2,-0.1317,50,-0.006,1,-0.0017,1,0.0003,0,0.125,0,0.165000000000006,0,0.054000000000002,0,0.052,0,-0.092,3,-0.186,15,-0.00747,15,-0.00444,6,0.0005,0,0.100000000000009,0,-0.161000000000001,1,-0.00121,-2,0.0015,-1,-0.122999999999998,0,-0.0075,2,-0.0106,4,-0.0097,4,0.198,-7,-0.265,-19,-0.052,-4,-0.07841,60,-0.094,7,-0.056,2,0.0131,3,0.0094,1,-2.8E-05,7,-0.307999999999993,0,0.001,0,0.001,0,1.39999999999998E-06,1,-1.5E-07,1,,Slope Spehar 0.94
3199.jpg,373,33,-0.001,0,0.210000000000001,1,0.004,0,-3.291,17,-0.435000000000002,0,0.000999999999999,0,0.008999999999986,0,0.01100000000001,0,-0.009000000000015,0,-0.012000000000001,0,0.001,0,0.0139,1,-0.001,0,0.0022,1,0.0002,0,0.453000000000003,1,0.518999999999991,1,0.490000000000009,1,0.210000000000001,1,0.025000000000002,0,0.018000000000001,0,-0.0005,0,0.0017,1,0.0021,1,-0.118000000000002,0,0.311,5,0.00119,6,-0.00105,-5,-0.120000000000001,1,-0.0018,0,-0.0023,0,-0.0008,0,0.234,-10,-0.139,-11,-0.04,-3,-0.09408,87,0.029,2,-0.005,0,0.0033,0,-0.0042,0,-4.52E-05,12,-0.052000000000007,0,0.002,0,0.002,0,-9.39999999999998E-06,7,1.07E-06,8,,Slope Mather 0.94
31995.jpg,407,33,-0.003,0,0.219999999999999,1,-0.075,1,-1.652,13,-0.312999999999988,0,-0.066,1,0.018000000000001,0,0.007000000000005,0,-0.216999999999999,0,-0.021000000000001,0,0.013999999999999,0,0.123999999999999,1,0.00037,0,0.0047,1,0,0,0.709000000000003,1,0.530999999999999,1,0.724000000000004,1,0.219999999999999,1,-0.035,0,-0.09,1,-0.00104,4,0.0017,1,0.0027,1,-0.062000000000005,0,0.252000000000001,2,-0.00121,-2,0.000857,25,-0.234,2,0.0023,1,0.0024,1,0.0032,1,0.283,-13,0.036,-3,-0.177,-16,-0.1563,67,-0.042,3,-0.025,1,0.0557,9,0.0012,0,-0.0001494,15,-0.001000000000005,0,-0.014,0,-0.02,1,-2.46E-05,7,5.99999999999998E-07,2,,Fourier sigma 0.6
31997.jpg,355,33,-0.003,0,0.337000000000003,1,-0.052000000000001,1,-3.872,19,0.263000000000005,0,0.076,2,-0.037000000000006,0,-0.017000000000003,0,0.055999999999997,0,-0.044000000000001,0,0.004,0,-0.029,2,-0.0228,3,0.041,8,0.0006,0,0.905999999999992,1,0.938999999999993,1,0.908000000000001,1,0.337000000000003,1,0.025,0,0.061999999999999,1,-0.0105,5,0.0016,0,0.0035,1,0.944000000000003,2,-0.122999999999998,1,0.0004,2,0.0007,-1,-0.217000000000002,1,-0.0068,1,-0.0053,2,-0.004,1,0.239,-9,-0.151,-12,-0.037,-3,-0.07428,87,-0.079,5,-0.06,2,-0.0062,1,-0.0164,2,-1.92E-05,3,-0.042999999999992,0,-0.002,0,-0.000999999999999,0,-9.60000000000002E-06,3,5.3E-07,2,,2D Fractal dimension 0.97
32021.jpg,372,33,-0.001,0,0.382999999999999,2,-0.009,0,-1.088,11,-0.046999999999997,0,-0.00399,7,-0.01600000000002,0,-0.015999999999991,0,-0.014999999999986,0,-0.024000000000001,0,-4.9999999999998E-06,0,-0.000102,2,-6.60000000000005E-06,1,8.49999999999994E-07,1,0,0,0.879999999999995,2,0.881,2,0.881,2,0.382999999999999,2,-0.00156,2,-0.00234,4,-0.00014,1,0.001213,49,0.0035,2,-0.123,10,0.205,4,0.0003911,-50,0.00105,5,-0.02,0,-0.0046,2,-0.0055,2,-0.0045,1,0.203,-10,-0.0461,-5,0.0213,-2,-0.07232,78,0.048,3,-0.009,0,0.0089,3,-0.0194,4,-0.000115,9,0.036000000000001,0,-0.003,0,-0.002,0,-2.00000000000001E-05,3,-3.6E-07,1,,3D Fractal dimension 0.93
32027.jpg,345,33,-0.005,0,1.425,6,-0.026,0,0.324999999999999,2,0.156000000000006,0,0,,0.134000000000015,0,0.134000000000015,0,0.134000000000015,0,-0.030999999999999,0,5.00000000000001E-06,0,-9.99999999999959E-06,0,0,,0,,0.0005,0,3.51300000000001,6,3.51300000000001,6,3.51300000000001,6,1.425,6,4.12E-05,8,7.79999999999999E-05,8,0,,0,,0.0138,6,-2.955,4,-0.201,3,0.00041,3,0.00131,-4,0.122999999999999,1,-0.0087,1,0.001,0,-0.0059,1,0.353,-16,0.0519,-6,-0.0085,-1,-0.07806,70,-0.014,1,0.193,7,-0.0166,3,0.0016,0,3.27000000000001E-05,3,1.896,2,-0.021,1,-0.02,1,-1.29E-05,5,-1.87E-06,9,,Self-similarity (PHOG) 0.99
32033.jpg,371,33,0.0006,0,0.170000000000002,1,-0.062,1,-2.39,20,-0.040999999999997,0,0.028,0,0.119999999999976,0,0.037000000000006,0,0.021000000000015,0,0.007000000000005,0,0.0241,4,0.013999999999999,0,-0.0003,0,0.0037,2,0.0003,0,0.397999999999996,0,0.391999999999996,0,0.426000000000002,1,0.170000000000002,1,0.012,0,-0.010999999999999,0,0.0017,1,0.006,3,0.0017,1,-0.134,1,0.074999999999999,0,0,0,-0.00046,-1,0.011000000000003,0,0.0024,1,0.0041,1,0.0022,1,0.239,-8,-0.135,-8,-0.222,-14,-0.07923,69,0.083,6,-0.174,7,0.0165,3,-0.0083,1,-8.25999999999999E-05,9,0.052999999999997,0,-0.001,0,-0.002000000000001,0,-8.39999999999999E-06,2,2.53E-06,10,,Self-similarity (CNN) 1.0
32042.jpg,359,33,-0.001,0,0.189,1,-0.012,0,-1.99,15,-0.311000000000007,0,0.029,0,-0.018999999999977,0,0.001999999999981,0,0.028999999999996,0,-0.022000000000006,0,0.004,0,-0.029,1,-0.0018,0,0.0039,2,0.0003,0,0.375,0,0.442999999999998,1,0.307000000000002,0,0.189,1,0.072,2,0.036,0,-0.0095,3,0.0046,2,0.0013,0,-0.164000000000001,1,-0.268000000000001,1,0.00115,-4,0.0012,-1,0.012000000000001,0,-0.0038,1,-0.007,2,-0.0061,2,0.28,-11,-0.056,-4,-0.038,-3,-0.10033,87,-0.086,6,0.006,0,-0.0178,3,-0.0046,1,-4.25E-05,7,-0.257000000000005,0,0.001,0,0,0,-8.19999999999998E-06,2,3.99999999999996E-08,0,,Anisotropy 0.99
32043.jpg,373,33,0.0006,0,0.008000000000003,0,0.014,0,-0.152,4,-0.158999999999999,0,0.058,1,-0.006,0,-0.01400000000001,0,-0.070999999999998,0,0,0,0.0056,-1,0.041,-2,-0.0098,2,0.00174,3,0.0003,0,0.109999999999999,0,0.061999999999998,0,0.162999999999997,0,0.008000000000003,0,0.454,11,0.327999999999999,5,0.0051,2,0.0048,5,0,0,0.065999999999999,1,-0.303000000000001,2,0.00105,-3,0.00113,-2,-0.181999999999995,0,-0.0037,1,-0.0057,1,-0.0051,1,0.225,-7,0.133,-10,0.039,-3,-0.029455,85,0.103,9,0.114,5,-0.0072,2,-0.0017,0,-0.0001321,17,-0.243000000000009,0,-0.007,0,-0.001,0,-1.04E-05,1,-4.59999999999999E-07,2,,Homogeneity 1.0
32046.jpg,367,33,0,0,0.203000000000003,1,-0.017,0,-1.064,18,-0.087999999999994,0,0.035,1,-0.095000000000006,0,-0.117000000000004,0,-0.084999999999994,0,-0.045000000000002,0,0.035899999999998,0,-0.007,0,0.0007,0,0.0167,3,-0.0004,0,0.32,1,0.57,1,0.387999999999998,1,0.203000000000003,1,0.143000000000001,2,0.008000000000001,0,-0.00091,1,-0.0033,2,0.0019,1,-0.370999999999995,1,-0.169,2,0,0,-0.00106,3,0.050000000000001,0,-0.0035,1,-0.0042,1,-0.003,1,0.186,-6,0.083,-6,0.044,-3,-0.01695,38,-0.031,3,-0.016,1,0.0431,8,-0.0055,1,-0.0001496,14,-0.088999999999999,0,-0.002,0,-0.003,0,-1.66E-05,3,4.30000000000001E-07,2,,1st-order EOE 1.0
32050.jpg,338,33,0.0017,0,0.358000000000001,1,-0.005000000000001,0,-3.982,20,-0.144000000000005,0,0.258,7,-0.089999999999989,0,-0.030000000000001,0,-0.060999999999993,0,-0.028999999999996,0,0,0,-0.002300000000002,0,-0.0051,1,0.0239,7,0,0,1.069,2,1.021,2,0.957000000000008,1,0.358000000000001,1,0.2,5,0.261999999999999,3,0.00671,10,0.0316,19,0.0035,1,0.109000000000002,0,0.523000000000003,2,0.00344,5,0.00085,1,-0.004,0,-0.0028,1,-0.0049,1,-0.0024,1,0.313,-15,-0.035,-3,-0.0744,-8,-0.1245,48,-0.08,5,-0.063,2,0.0381,9,-0.0074,1,-0.000121,8,-0.079000000000008,0,0.009,0,-0.004,0,-1.12999999999999E-05,2,1.92E-06,8,,2nd-order EOE 1.0
32054.jpg,390,33,-0.003,0,0.481999999999999,2,0.064,1,0.276999999999999,2,-0.117000000000004,0,0.106999999999999,2,0.090000000000003,0,0.014999999999986,0,0.119,0,-0.009,0,0.059,5,-0.056,1,-0.0021,2,0.007,5,0.0008,0,1.355,2,1.249,2,1.105,2,0.481999999999999,2,0.201,5,0.266999999999999,3,0.0043,4,0.0162,8,0.0046,2,0.257999999999999,1,0.168,4,-0.000388,11,-0.0009,-4,0.097,1,-0.0184,3,-0.0104,1,-0.0163,2,0.343,-14,0.143,-14,0.149,-13,-0.02898,24,0.172,12,0.074,3,0.0592,7,-0.0021,0,-0.000104,15,2.52800000000001,3,0.004,0,-0.012,1,-2E-05,9,1.3E-06,7,,Sparseness 0.98
32065.jpg,331,33,-0.005,0,0.143999999999998,1,0.012,0,-3.226,17,-0.782999999999987,1,0,0,-0.010000000000019,0,0.016999999999996,0,-0.00800000000001,0,-0.003999999999998,0,-0.0098,0,0.013,0,9.9999999999989E-05,0,0.0008,0,9.9999999999989E-05,0,0.372,1,0.393999999999998,1,0.434000000000005,1,0.143999999999998,1,0.001,0,0.032999999999998,0,-9.9999999999989E-05,0,0.0011,1,0.0017,1,0.268000000000001,1,-0.404,10,0.002104,-31,-0.0013,7,0.027000000000001,0,-0.0008,0,-0.0009,0,-0.0007,0,0.321,-14,-0.193,-16,-0.0439,-5,-0.19737,73,-0.109,6,-0.054,2,-0.0029,0,0.0037,0,-9.20000000000001E-06,3,0.373999999999995,0,-0.007000000000001,0,0,0,-9.79999999999999E-06,6,-1.49E-07,2,,Variability 0.99
32067.jpg,425,33,0.0023,0,0.661999999999999,2,-0.155,3,0.108000000000001,1,0.141999999999996,0,0.04,1,0.079999999999984,0,0.063999999999993,0,0.152999999999992,0,-0.00500000000001,0,-0.006,1,-0.0606,-8,-0.0065,1,0.025,14,0.0009,0,1.779,2,1.676,2,1.521,1,0.661999999999999,2,0.231,4,0.334,5,-0.0181,8,0.0442,16,0.0065,2,-0.482999999999999,3,-0.020999999999994,0,0.00074,3,0.0002,0,-0.036999999999999,0,-0.0056,1,-0.008,3,-0.007,5,0.301,-13,0.0946,-9,0.2222,-22,-0.05464,77,0.192,14,0.079,3,-0.0152,4,0.0129,2,9.08E-05,11,1.093,1,0.001,0,0.002,0,5.00000000000066E-07,0,6.36E-06,27,,
32069.jpg,358,33,-0.005,0,0.198999999999998,1,-0.015,0,-1.382,14,-0.025999999999996,0,-0.017,0,-0.049000000000007,0,0.013000000000005,0,-0.073999999999998,0,-0.017999999999994,0,-0.015,0,0.005,0,0.0032,1,0.0251,7,0,0,0.527999999999992,1,0.462000000000003,1,0.463999999999999,1,0.198999999999998,1,-0.024,0,-0.013000000000002,0,-0.0093,5,0.0212,7,0.0015,0,-0.329999999999998,1,0.183,1,-0.000388,11,0.00093,1,0.102999999999998,1,-0.001,0,-0.0042,1,-0.0045,1,0.216,-7,0.062,-5,0.069,-5,-0.02698,51,0.076,7,0,0,0.0052,1,0.0082,1,-9.74000000000001E-05,11,0.037999999999997,0,-0.016,0,-0.008,0,-1.51E-05,5,-9.20000000000001E-07,3,,
32080.jpg,363,33,0.0005,0,0.363,1,-0.046,1,-3.197,17,-0.117999999999995,0,0.020000000000001,0,0.11699999999999,0,-0.021999999999991,0,-0.032999999999987,0,-0.020000000000003,0,0.051,1,0.015000000000001,0,3.99999999999984E-05,0,0.0082,2,0.0005,0,0.900000000000006,1,0.914000000000002,1,0.938000000000002,1,0.363,1,0.055,1,0.035,0,0.00164,3,0.0104,4,0.0036,1,-0.164999999999999,1,-0.066,1,0,0,0.00037,-1,-0.029,0,-0.0074,1,-0.0066,1,-0.0082,2,0.309,-12,-0.015,-1,-0.03,-3,-0.09438,88,0.023,2,-0.038,1,-0.0222,3,-0.0072,1,-1.59000000000001E-05,2,-0.061000000000007,0,0.004,0,0.004,0,-6.90000000000001E-06,2,1.09E-06,6,,
321.jpg,373,33,-0.001,0,0.833,5,0.076,1,-1.532,7,-0.477000000000004,0,0.006,0,0.006,0,0.00800000000001,0,-0.078999999999994,0,-0.040999999999997,0,0.0185,0,-0.006,0,0.0001,0,0.0091,2,0.0001,0,1.423,2,1.838,4,1.522,3,0.833,5,0.017000000000003,0,0.017999999999997,0,0.0004,0,0.0155,7,0.0062,3,-2.272,6,-0.077,5,0.000385,-5,0,,-0.106000000000002,1,0.0014,0,-0.001,0,0.0007,0,0.249,-15,-0.0431,-4,-0.1385,-19,-0.11696,85,-0.097,5,-0.022,1,-0.0082,1,0.0057,1,-5.02E-05,13,0.120000000000005,0,0,0,-0.001,0,-1.31E-05,8,2.509E-06,20,,
32138.jpg,337,33,-0.002,0,0.195000000000004,1,-0.008,0,-2.665,19,-0.575999999999993,0,0,,0.003999999999991,0,0.003999999999991,0,0.003999999999991,0,-0.018999999999998,0,9.99999999999916E-07,0,-1.99999999999983E-06,0,0,,0,,0,0,0.484999999999999,1,0.484999999999999,1,0.484999999999999,1,0.195000000000004,1,5.09999999999996E-06,1,1E-05,1,0,,0,,0.0019,1,-0.226999999999997,1,-0.141,2,0.00035,-1,-0.00135,11,-0.121000000000002,1,-0.0048,1,-0.001,0,-0.0077,1,0.268,-9,-0.08,-7,-0.0378,-4,-0.05032,79,-0.09,7,0.049,2,-0.0245,4,-0.0356,5,-2.00000000000001E-05,2,-0.48599999999999,1,0.026,1,0.018,0,-3.60000000000003E-06,1,4.06E-06,19,,
32167.jpg,375,33,-0.001,0,0.288999999999998,1,-0.068,1,0.188000000000001,2,0.036999999999992,0,0.089,2,-0.140999999999998,0,-0.117000000000004,0,-0.137,0,-0.036999999999999,0,0.039000000000002,0,0.027000000000001,0,-0.0014,0,0.0137,2,-0.0005,0,0.809000000000005,1,0.850000000000001,1,0.722999999999999,1,0.288999999999998,1,0.153000000000001,1,0.216000000000001,1,0.0027,2,0.0049,2,0.0027,1,0.399000000000001,1,0.151,1,0.0005,0,0.00103,3,-0.053000000000001,0,-0.0032,1,-0.0023,0,-0.0038,1,0.23,-8,0.134,-11,-0.035,-3,-0.01701,61,0.087,6,0,0,0.0684,13,0.0066,1,-0.0001082,13,0.346000000000004,0,-0.002,0,0.001,0,-2.99E-05,8,1.71E-06,6,,
32173.jpg,352,33,0.0005,0,0.202999999999999,1,-0.002999999999999,0,-1.144,8,-0.439999999999998,0,0.015,0,0.038000000000011,0,0.043000000000006,0,0.006,0,0.004000000000005,0,0.008000000000001,0,0.02,0,0,0,0.0024,0,0.0004,0,0.597000000000001,1,0.597999999999999,1,0.578999999999994,1,0.202999999999999,1,0.050000000000001,0,0.046999999999997,0,0.0007,0,0.0003,0,0.0025,1,0.758999999999993,1,-0.062999999999999,1,0,0,-0.00035,1,0.052999999999999,0,-0.0025,1,-0.0036,1,-0.0018,1,0.235,-10,-0.066,-6,0.1832,-27,-0.06835,67,0.033,2,0.106,4,0.009,2,0.0049,1,-5.97999999999999E-05,8,-0.108999999999995,0,0.016,0,0.018,1,-1.84E-05,7,1.09999999999997E-07,0,,
32196.jpg,300,33,-0.004,0,0.125999999999998,0,0.093,1,-2.185,12,-0.286999999999978,0,0.111,2,0.085999999999999,0,0.018999999999998,0,0.055,0,0.094999999999999,0,0.05,1,-0.119,1,-0.0006,0,0.0254,4,0.0006,0,0.424000000000007,1,0.518999999999998,1,0.740000000000002,2,0.125999999999998,0,0.128,1,0.129999999999999,1,0.00386,4,0.0227,9,0.0016,1,0.256,1,-0.111,2,0.00134,-6,0.00069,3,-0.145,1,0.0028,1,0.0025,1,0.0056,1,0.343,-11,-0.138,-11,-0.281,-22,-0.05478,65,-0.053,4,-0.001,0,0.0157,2,-0.0082,1,-0.0001644,28,0.055000000000007,0,-0.003,0,0,0,-2E-05,10,1.6E-07,2,,
32199.jpg,365,33,0,0,0.23,1,-0.205,5,-0.96,12,-0.635999999999996,1,-0.006,0,-0.137999999999998,0,-0.178999999999995,0,-0.103999999999999,0,-0.074,0,0.0355,13,-0.0325,10,-0.00363,18,0.00266,6,-0.0004,0,0.600999999999999,1,0.594999999999999,1,0.718000000000004,1,0.23,1,0.05,1,0.141,4,-0.0022,2,0.0085,6,0.0026,1,-0.307999999999993,0,-0.206,2,0.00104,-7,0.00081,-1,0.095999999999997,0,-0.0033,1,-0.0039,1,0.0004,0,0.341,-15,-0.089,-7,-0.019,-1,-0.09459,76,0.388,27,-0.16,6,0.0085,2,-0.002,0,-6.29999999999999E-05,4,1.00699999999999,1,-0.001,0,0.025,1,-4.4E-06,1,4.54E-06,13,,
32205.jpg,387,33,-0.003,0,0.327999999999996,1,0.007,0,-3.203,16,-0.097999999999985,0,0,,0.085999999999984,0,0.085999999999984,0,0.085999999999984,0,0.005000000000003,0,2.00000000000005E-06,0,-2.99999999999996E-06,0,0,,0,,0.0004,0,0.805000000000007,1,0.805000000000007,1,0.805000000000007,1,0.327999999999996,1,1.01000000000001E-05,1,1.89999999999999E-05,1,0,,0,,0.0032,1,-0.399000000000001,1,-0.125999999999998,0,0.000388,-12,0.0006,0,-0.101000000000001,1,-0.0051,1,-0.0046,1,-0.0043,1,0.183,-7,0.016,-1,-0.174,-14,-0.04703,68,0.085,5,-0.085,3,0.0007,0,-0.0109,1,-8.25E-05,9,0.231999999999999,0,-0.004,0,-0.004,0,-1.13E-05,3,1.44E-06,12,,
32212.jpg,380,33,-0.002,0,0.170999999999999,1,0.137,2,0.361,7,-0.192,0,-0.13,2,0.018000000000001,0,-0.018000000000001,0,-0.080999999999989,0,-0.013000000000005,0,-0.002,0,0.037,0,-0.0005,0,0.0003,0,-0.0002,0,0.380000000000003,1,0.405000000000001,1,0.338000000000001,1,0.170999999999999,1,-0.019,1,0.006,0,-0.0001,0,0.00254,3,0.0014,1,0.006999999999998,0,0.186999999999999,2,0.00194,-18,-0.00145,-3,-0.09,1,-0.0054,1,-0.0024,1,-0.0019,1,0.318,-13,0.121,-10,0.034,-3,-0.0711,76,0.11,9,0.183,7,0.0833,13,0.0054,1,-0.0002487,28,0.22399999999999,0,0.013,0,0.027,1,-4.91000000000001E-05,10,3.11E-06,11,,
32215.jpg,394,33,-0.003,0,0.302,1,-0.029,0,-0.854999999999999,10,0.126999999999995,0,0,,-0.213999999999999,0,-0.213999999999999,0,-0.213999999999999,0,-0.103999999999999,0,4.0000000000001E-06,0,-8.00000000000019E-06,0,0,,0,,-0.0008,0,0.863000000000014,1,0.863000000000014,1,0.863000000000014,1,0.302,1,8.10000000000003E-06,1,1.6E-05,1,0,,0,,0.0034,1,0.395000000000003,2,0.034000000000003,0,-0.00045,-1,-0.00015,0,-0.149000000000001,1,0.0094,2,0.0098,2,0.0089,2,0.256,-10,0.096,-7,0.105,-7,-0.05969,48,-0.145,12,-0.001,0,0.0377,5,-0.0026,0,-0.0001195,12,0.435999999999993,0,0.025,1,0.002,0,-2E-05,7,6.28E-06,19,,
32227.jpg,404,33,-0.001,0,0.058,0,-0.008,0,-1.907,24,0.045999999999992,0,0.039000000000001,1,0.039000000000002,0,0.021000000000001,0,0.00200000000001,0,0.010999999999999,0,0.000999999999998,0,0.017099999999999,0,0,0,0.0008,0,9.9999999999989E-05,0,0.198999999999998,0,0.177,0,0.103999999999999,0,0.058,0,0.029999999999999,0,0.052000000000003,0,-0.00013,0,-0.0002,0,0.0006,0,0.082999999999999,0,0.029,0,0.0004,3,0,0,-0.166,1,-0.0053,1,-0.0045,1,-0.0051,1,0.229,-7,-0.08,-5,-0.239,-16,-0.05371,66,0.026,2,-0.095,4,0.0259,5,-0.003,0,-8.93000000000001E-05,11,-0.236000000000004,0,-0.001,0,-0.006,0,-1.45E-05,4,2.99999999999997E-08,0,,
32236.jpg,382,33,-0.002,0,0.785,3,0.021,0,0.751000000000001,5,0.826999999999998,1,0.014,0,-0.076999999999998,0,-0.038000000000011,0,-0.152000000000001,0,-0.076999999999998,0,0.0062,0,-0.055,0,0.005,2,0.0264,5,-9.9999999999989E-05,0,2.071,3,1.996,3,1.44800000000001,2,0.785,3,-0.029999999999999,0,-0.054000000000002,0,-0.0018,1,0.0164,6,0.0072,2,0.925999999999998,5,-0.321,3,-0.00042,-1,0.00251,-7,0.063000000000001,1,0.0061,1,0.0051,1,0.0062,1,0.28,-12,0.1149,-12,0.012,-1,-0.04934,66,0.122,7,0.08,3,0.0069,1,0.0008,0,-8.89000000000001E-05,12,0.911999999999992,1,-0.04,1,-0.043,1,-1.69E-05,8,2.27E-06,8,,
32251.jpg,397,33,0,0,0.102,0,-0.002,0,-6.643,26,-0.498000000000047,0,0.001,0,0.016000000000005,0,0.024999999999992,0,0.022000000000006,0,0,0,-0.003,0,-0.003,0,-0.0004,0,0.0011,0,0,0,0.272999999999996,0,0.257000000000005,0,0.215000000000003,0,0.102,0,-0.007,0,-0.047000000000001,1,-0.0021,1,0.0033,2,0.0009,0,-0.128999999999998,0,-0.153,7,0.000896,-9,0.001587,100,-0.029,0,-0.0052,1,-0.0053,1,-0.0039,1,0.208,-9,-0.039,-3,-0.3132,-35,-0.1267,50,-0.038,2,-0.101,3,0.0386,8,-0.0057,1,-0.00019,14,0.040999999999997,0,0.004,0,0.008,0,-9.30000000000001E-06,4,4.09999999999999E-07,3,,
32331.jpg,424,33,0,0,0.122,1,0.004,0,-2.178,18,0.045000000000002,0,0.024,0,0.006,0,-0.034999999999997,0,-0.078000000000003,0,-0.015999999999998,0,0.033,0,0,0,-0.00137,3,0.0068,2,0.0004,0,0.281999999999996,1,0.251999999999995,0,0.611000000000004,1,0.122,1,0.023000000000001,0,0.229000000000001,1,0.0008,1,0.0034,1,0.0017,1,-0.068000000000005,0,-0.324000000000001,5,0.000786,-50,0.00157,-5,-0.036000000000001,0,-0.0011,0,0.0004,0,9.9999999999989E-05,0,0.237,-10,-0.218,-18,-0.1173,-13,-0.15612,62,-0.003,0,-0.063,2,0.0007,0,-0.0033,0,-7.57000000000001E-05,11,0.003,0,0,0,0.002,0,-1.04E-05,4,3.54E-06,13,,
