img_file,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Edge density,Complexity,Color entropy,mean R channel,mean G channel,mean (RG)B channel,mean L channel,mean A channel,mean (LA)B channel,mean H channel,mean S channel,mean V channel,std R channel,std G channel,std (RG)B channel,std L channel,std A channel,std (LA)B channel,std H channel,std S channel,std V channel,Mirror symmetry,DCM,Balance,left-right,up-down,left-right & up-down,2-dimensional,3-dimensional,Slope,Sigma,PHOG-based,CNN-based,Anisotropy,Homogeneity,1st-order,2nd-order,Sparseness,Variability,
1391.jpg,1400,1.333,17.721,16.226,162.668,24.449,10.418,126.687,132.534,125.791,54.228,-3.191,2.881,0.3633,0.1276,0.5383,43.391,46.881,43.96,17.721,8.051,8.383,0.3042,0.08778,0.182,35.754,5.57,8.48,0.6935,0.6833,0.6752,2.801,1.847,-1.849,0.005625,0.9114,0.8973,0.0001653,98.651,4.558,4.567,8.387e-05,4.112e-06,
1401.jpg,1410,0.7625,21.164,17.31,149.312,23.57,11.835,103.001,115.103,56.857,45.683,-13.2917,29.174,0.2125,0.5435,0.474,56.122,54.078,37.611,21.164,13.768,17.329,0.1058,0.2048,0.2169,31.148,8.354,12.411,0.6891,0.5963,0.5883,2.796,1.782,-1.818,0.004202,0.7926,0.8711,0.0002163,96.725,4.5,4.559,7.9e-05,8.092e-06,
1414_uglifier.jpg,1553,1.022,27.205,16.438,145.468,22.044,10.659,130.783,149.192,181.116,60.472,2.799,-19.092,0.6139,0.364,0.7161,74.234,70.154,63.288,27.205,8.41,13.444,0.102,0.2727,0.2499,13.993,19.164,11.394,0.6571,0.4247,0.4226,2.901,1.776,-1.469,0.001986,0.6041,0.8557,0.0006081,92.5,4.308,4.488,0.0002328,1.492e-05,
1419.jpg,1330,1.509,25.811,16.979,247.663,35.1,11.109,123.611,108.915,126.683,47.062,9.771,-6.708,0.8248,0.3556,0.5513,65.412,62.5,73.236,25.811,10.936,11.424,0.1935,0.237,0.2819,11.307,1.159,11.701,0.6437,0.6653,0.638,2.867,1.828,-2.137,0.009196,0.7999,0.8823,0.0002871,99.512,4.409,4.509,9.688e-05,6.367e-06,
141_uglifier.jpg,1120,1.333,8.178,14.04,69.992,15.479,8.146,122.934,81.598,99.286,39.639,20.175,-3.115,0.9281,0.3444,0.4822,21.25,20.135,19.721,8.178,3.572,4.687,0.03484,0.07304,0.08327,24.196,0.9375,7.873,0.7954,0.7938,0.7887,2.86,1.97,-1.311,0.00511,0.9668,0.9264,9.27e-05,99.862,4.538,4.575,7.582e-05,1.898e-06,
1420_uglifier.jpg,1400,1.333,26.251,15.523,217.678,24.57,9.711,64.109,102.725,62.223,38.425,-21.1116,17.526,0.3332,0.5846,0.4032,60.436,66.687,56.884,26.251,8.856,11.372,0.05329,0.2786,0.2615,42.626,6.897,13.09,0.622,0.6173,0.5981,2.591,1.62,-3.42,0.0952,0.7443,0.8759,0.000308,97.79,4.536,4.516,0.0001382,6.396e-06,
1425.jpg,1400,1.333,16.806,15.821,96.685,13.116,11.335,126.609,107.544,87.37,47.291,9.878,13.023,0.02601,0.6141,0.5976,55.126,43.227,64.988,16.806,7.033,36.098,0.2849,0.2517,0.1652,36.949,4.589,9.484,0.5053,0.404,0.3637,2.691,1.673,-1.991,0.001141,0.6632,0.8172,0.0002592,98.287,4.54,4.559,0.0001952,1.828e-05,
1430_uglifier.jpg,1400,1.333,25.919,16.883,172.52,34.965,11.377,154.492,149.279,146.728,61.315,2.677,2.652,0.02589,0.262,0.6601,63.611,68.274,75.139,25.919,6.113,14.287,0.2693,0.2124,0.2609,21.591,8.602,8.58,0.6869,0.6675,0.661,2.996,1.928,-1.031,0.002172,0.8676,0.9009,0.0002175,99.347,4.231,4.48,7.596e-05,4.942e-06,
1433.jpg,1400,1.333,27.384,15.762,196.149,27.721,9.991,67.861,86.172,63.316,33.09,-11.288,10.608,0.3211,0.5001,0.3472,68.007,67.741,72.394,27.384,8.255,13.441,0.1279,0.279,0.2709,58.501,10.796,10.589,0.6327,0.6412,0.6138,2.778,1.732,-1.929,0.002199,0.8298,0.9128,0.0001715,97.789,4.575,4.567,9.934e-05,4.469e-06,
1439_uglifier.jpg,1400,1.333,29.951,16.01,201.398,33.622,10.365,104.629,112.892,83.195,44.579,-8.244,15.13,0.2357,0.4043,0.4474,76.323,75.822,76.345,29.951,5.729,11.698,0.09083,0.2873,0.2976,49.575,11.543,13.513,0.6398,0.6021,0.5866,2.967,1.82,-1.473,0.003015,0.8241,0.9008,0.0001975,97.531,4.545,4.559,8.919e-05,5.261e-06,
1444.jpg,1400,1.333,26.206,16.862,225.638,30.959,11.35,95.714,102.915,74.621,41.085,-7.076,14.844,0.245,0.4603,0.436,67.67,65.028,67.094,26.206,8.368,16.807,0.1557,0.2258,0.2788,44.004,9.014,13.49,0.6563,0.6598,0.6458,2.82,1.762,-2.096,0.003834,0.8891,0.9009,0.000174,98.52,4.567,4.566,9.669e-05,5.42e-06,
1451.jpg,1400,1.333,23.829,15.638,182.216,27.167,8.913,93.198,108.865,125.751,44.205,-1.066,-10.8485,0.5851,0.308,0.5021,52.386,58.99,67.843,23.829,2.572,10.218,0.1475,0.1753,0.2593,21.849,9.44,13.38,0.6544,0.6285,0.6183,2.899,1.81,-1.876,0.00114,0.8107,0.8792,0.0002436,99.031,4.452,4.485,0.0001046,6.304e-06,
1453_uglifier.jpg,1400,1.333,26.595,15.21,216.47,31.056,9.358,77.539,76.518,72.655,31.371,-0.1039,2.527,0.001919,0.306,0.3296,65.795,64.75,63.381,26.595,8.689,5.363,0.2644,0.292,0.262,43.216,9.262,12.063,0.6321,0.6298,0.5973,2.816,1.799,-2.088,0.002606,0.8303,0.8863,0.0001876,98.833,4.501,4.549,0.0001086,6.422e-06,
1479_uglifier.jpg,1400,1.333,21.909,16.495,147.045,18.335,10.246,86.236,98.579,147.047,42.05,9.831,-27.9679,0.6391,0.4807,0.5769,54.46,54.281,53.691,21.909,10.229,12.756,0.04186,0.2226,0.2104,23.338,13.271,13.144,0.6423,0.6731,0.6364,2.664,1.572,-3.038,0.03857,0.849,0.8836,0.0002373,97.602,4.46,4.549,0.0001073,5.409e-06,
1495.jpg,1600,1.0,23.273,15.87,101.494,13.866,11.092,141.091,154.099,127.876,61.356,-8.265,12.855,0.2681,0.3646,0.6445,56.641,59.782,87.676,23.273,8.307,22.526,0.2094,0.2091,0.2667,38.334,20.396,14.639,0.5219,0.4365,0.3737,2.719,1.687,-1.989,0.001112,0.6618,0.8401,0.00033,95.023,4.439,4.544,0.0002305,1.602e-05,
1495_uglifier.jpg,1600,1.0,30.029,15.87,136.585,18.05,11.121,132.068,144.43,98.078,56.811,-10.7404,22.124,0.2242,0.486,0.5837,76.915,76.324,96.317,30.029,12.506,22.988,0.1704,0.352,0.295,35.368,20.678,14.985,0.5487,0.4314,0.3686,2.653,1.49,-2.976,0.06863,0.6353,0.848,0.0004779,93.927,4.399,4.542,0.0001854,1.434e-05,
1499_uglifier.jpg,1333,1.501,12.397,12.084,42.384,6.607,7.584,45.669,40.021,29.433,16.128,0.755,7.243,0.09332,0.3161,0.1829,32.702,26.602,15.316,12.397,2.104,8.811,0.1785,0.19,0.1254,48.641,17.26,15.147,0.604,0.5085,0.4832,2.665,1.311,-2.211,0.05085,0.6817,0.8042,0.0004171,93.313,3.838,3.916,9.764e-05,1.193e-05,
14_uglifier.jpg,1332,1.504,6.632,16.414,54.557,13.431,12.344,36.448,121.099,115.566,47.451,-21.314,-2.72,0.4957,0.806,0.5512,50.715,18.871,54.291,6.632,26.271,25.612,0.1132,0.205,0.113,65.223,3.48,11.13,0.6903,0.5861,0.5739,2.783,1.907,-1.057,0.004383,0.7555,0.856,0.0003446,97.534,2.828,3.448,0.000153,7.811e-06,
1507_uglifier.jpg,1400,1.333,18.615,16.204,150.12,19.908,9.704,97.363,126.939,133.703,50.637,-8.637,-6.891,0.5212,0.3248,0.5375,46.915,47.197,52.134,18.615,5.669,8.53,0.06958,0.1359,0.1998,33.738,4.333,12.575,0.5935,0.6338,0.5884,2.704,1.749,-2.185,0.007525,0.7707,0.8543,0.0002195,98.112,4.55,4.553,0.0001008,6.929e-06,
1508_uglifier.jpg,1400,1.333,28.711,15.717,126.272,17.57,10.464,90.335,80.405,65.342,33.112,1.665,9.602,0.09147,0.3909,0.3609,75.01,70.794,60.107,28.711,5.539,9.85,0.122,0.2225,0.2914,58.835,25.672,28.276,0.5832,0.5168,0.4818,2.718,1.564,-2.14,0.002589,0.738,0.8553,0.0001885,84.432,4.488,4.539,9.983e-05,8.257e-06,
1515_uglifier.jpg,1334,1.498,24.812,14.99,127.215,17.691,9.583,77.37,71.824,71.404,29.872,2.869,1.409,0.005595,0.2768,0.3272,57.918,61.703,64.344,24.812,5.236,8.223,0.2206,0.218,0.248,66.656,32.064,27.434,0.6042,0.4892,0.4852,2.746,1.656,-2.181,0.00493,0.7409,0.8474,0.0003572,82.394,3.364,3.94,0.0001128,9.594e-06,
1516.jpg,1332,1.504,16.291,15.772,104.893,12.947,10.923,121.711,85.953,50.373,39.277,11.344,25.844,0.07177,0.5956,0.4788,45.548,39.429,42.016,16.291,6.585,15.615,0.06958,0.2464,0.1786,39.203,5.582,14.403,0.4782,0.5066,0.4684,2.607,1.672,-2.55,0.005343,0.7451,0.8316,0.0003009,98.515,4.282,4.466,0.0001156,1.03e-05,
152.jpg,1334,1.498,22.447,14.49,122.821,19.589,9.21,56.518,65.383,33.22,25.079,-8.635,16.142,0.2349,0.4869,0.2598,50.61,55.546,34.96,22.447,8.455,15.947,0.08798,0.261,0.2185,51.925,21.25,16.443,0.6022,0.4287,0.4275,2.732,1.683,-1.78,0.002786,0.6759,0.8551,0.0002329,91.346,4.434,4.54,0.0001015,9.652e-06,
1521.jpg,1334,1.498,24.019,15.622,119.924,15.472,10.287,93.963,94.81,89.256,39.039,-0.784,3.339,0.1852,0.2906,0.4145,61.833,58.561,65.97,24.019,7.233,13.9,0.2328,0.215,0.2509,35.798,18.354,12.989,0.5556,0.4938,0.483,2.633,1.603,-2.288,0.0009629,0.8055,0.8434,0.0002962,92.938,4.145,4.379,0.0001006,1.082e-05,
1523.jpg,1335,1.495,19.024,15.256,78.595,8.607,10.388,127.234,137.257,140.828,56.314,-0.4365,-2.172,0.4498,0.3655,0.6414,48.253,47.741,71.355,19.024,5.524,24.089,0.2978,0.1877,0.2296,10.18,5.083,13.359,0.4362,0.4089,0.3062,2.506,1.41,-2.357,0.001404,0.5627,0.7576,0.0005245,83.733,3.915,4.351,0.0002169,2e-05,
1524_uglifier.jpg,1334,1.498,28.138,15.629,232.135,21.615,10.201,127.23,117.991,93.497,48.416,-0.293,14.548,0.1235,0.3519,0.5071,72.994,69.783,66.526,28.138,6.736,9.073,0.05582,0.2063,0.2843,25.984,6.862,13.666,0.6126,0.5136,0.5083,2.536,1.548,-3.228,0.007484,0.6972,0.8224,0.0003648,99.218,4.5,4.535,0.0002061,8.519e-06,
1531_uglifier.jpg,1400,1.333,15.576,16.061,143.948,19.54,10.675,122.561,116.559,93.786,48.696,-1.127,13.782,0.1661,0.3074,0.4987,37.65,39.98,44.165,15.576,6.9,7.655,0.1135,0.1982,0.15,27.889,6.005,10.885,0.6282,0.6134,0.5787,2.701,1.77,-2.274,0.02134,0.7477,0.8737,0.0003038,98.524,4.353,4.494,0.0001103,5.888e-06,
1537.jpg,1308,1.575,16.211,14.827,95.201,11.954,10.286,102.314,113.896,136.896,48.64,7.839,-11.7212,0.1847,0.5146,0.643,47.636,42.603,80.367,16.211,14.026,40.239,0.3429,0.2082,0.248,37.717,3.871,12.279,0.6053,0.1668,0.1723,2.568,1.628,-2.387,0.01302,0.4414,0.8092,0.000719,93.68,4.118,4.37,0.000489,2.046e-05,
1538_uglifier.jpg,1322,1.533,16.034,14.64,94.247,10.783,10.093,111.427,98.977,141.687,45.25,18.81,-19.2369,0.882,0.4234,0.6353,43.536,41.333,73.952,16.034,12.537,34.337,0.1998,0.1975,0.2422,28.872,3.447,14.039,0.5755,0.259,0.2529,2.553,1.603,-2.732,0.006033,0.4921,0.8047,0.0006301,95.839,4.409,4.508,0.0003674,1.856e-05,
1548_uglifier.jpg,1330,1.509,16.391,14.893,102.685,10.529,9.405,153.073,152.486,179.648,63.68,6.545,-13.4606,0.6825,0.2277,0.7252,39.288,44.075,52.433,16.391,6.292,11.597,0.114,0.1493,0.1769,23.165,6.42,11.9,0.6026,0.3431,0.3361,2.584,1.585,-2.592,0.002272,0.5282,0.7576,0.0007308,97.953,3.754,4.193,0.0002748,1.407e-05,
1556_uglifier.jpg,1336,1.493,28.116,16.373,211.538,37.988,11.33,114.979,100.906,99.1,42.961,7.25,4.207,0.001949,0.3659,0.4986,66.824,73.137,75.787,28.116,10.739,12.933,0.1805,0.2113,0.2865,42.643,4.673,12.269,0.6415,0.6334,0.6174,2.964,1.876,-1.54,0.004542,0.8192,0.8834,0.0002261,98.501,4.539,4.537,9.763e-05,6.45e-06,
1558.jpg,1400,1.333,17.576,16.761,147.883,24.635,11.201,104.357,113.734,119.4,47.394,1.082,-3.845,0.5086,0.3854,0.537,59.947,43.781,43.429,17.576,4.651,20.221,0.3946,0.2679,0.1675,37.06,4.272,8.905,0.6488,0.6242,0.5999,2.847,1.921,-1.536,0.004206,0.8245,0.8795,0.0002664,98.679,4.335,4.471,0.0001163,8.113e-06,
1559.jpg,1477,1.182,23.958,16.864,182.755,25.244,11.472,127.757,108.877,51.026,45.668,0.6499,33.218,0.1188,0.6428,0.5024,60.832,61.735,43.653,23.958,10.03,15.16,0.0401,0.1969,0.2395,35.173,12.203,10.596,0.6481,0.5679,0.5558,2.799,1.755,-1.93,0.001827,0.7851,0.8558,0.000311,97.534,4.193,4.329,9.054e-05,8.733e-06,
1559_uglifier.jpg,1477,1.182,29.4,16.834,224.006,30.062,12.193,131.232,97.111,42.8,42.568,8.342,33.118,0.08252,0.7509,0.5148,75.19,76.471,48.178,29.4,13.284,20.778,0.05903,0.2149,0.2949,34.823,15.949,12.75,0.647,0.5661,0.5519,2.84,1.752,-1.976,0.001803,0.7791,0.8549,0.0003353,97.493,4.158,4.311,8.715e-05,8.937e-06,
1567_uglifier.jpg,1568,0.96,25.588,13.755,109.719,15.433,9.514,71.118,74.273,54.976,29.936,-3.564,9.869,0.1495,0.5773,0.3178,56.962,63.234,62.221,25.588,6.204,17.721,0.2097,0.3097,0.2521,43.334,10.5,14.399,0.5814,0.3397,0.3179,2.699,1.662,-1.85,0.002542,0.6174,0.8194,0.0003374,92.716,4.482,4.522,0.0002119,1.641e-05,
1568_uglifier.jpg,1400,1.333,17.529,16.341,124.426,21.0,11.492,155.74,91.192,57.301,45.311,24.177,30.238,0.04574,0.686,0.6163,46.795,45.602,49.927,17.529,5.727,16.838,0.06566,0.2165,0.1861,30.96,9.852,12.307,0.6986,0.6759,0.6699,2.871,1.888,-1.503,0.001956,0.8872,0.8804,0.0001739,98.097,4.116,4.437,8.089e-05,5.372e-06,
159.jpg,1336,1.493,19.09,15.495,131.847,18.56,9.856,96.115,112.818,93.19,45.076,-9.832,8.632,0.3429,0.2085,0.4466,44.252,49.793,45.506,19.09,8.223,11.574,0.1323,0.1378,0.1965,44.257,14.269,17.264,0.6309,0.5947,0.5589,2.715,1.681,-2.174,0.006035,0.8385,0.8832,0.000215,93.426,4.202,4.464,9.383e-05,5.693e-06,
1597_uglifier.jpg,1363,1.334,16.617,13.502,136.029,19.009,8.926,143.05,103.484,93.744,47.112,14.522,11.743,0.03133,0.3913,0.561,42.169,40.142,38.295,16.617,3.379,3.695,0.01377,0.1815,0.1654,4.273,2.401,9.173,0.6662,0.6537,0.6428,2.754,1.863,-1.859,0.003957,0.8869,0.8912,0.0004307,99.928,3.059,3.568,0.0001226,4.242e-06,
1598.jpg,1400,1.333,16.012,16.364,116.345,16.784,11.107,164.182,145.891,124.768,61.4,4.029,14.106,0.1267,0.266,0.6513,42.188,42.43,46.581,16.012,9.877,11.335,0.129,0.1975,0.1655,10.291,1.25,9.415,0.4762,0.458,0.5215,2.718,1.812,-1.816,0.003371,0.7387,0.8463,0.0005941,99.31,3.626,4.08,0.0001211,8.304e-06,
1600.jpg,1792,1.333,18.738,14.222,83.059,14.17,8.617,64.183,76.96,55.462,30.361,-8.623,10.246,0.3333,0.3711,0.3088,41.055,45.74,39.342,18.738,8.204,14.142,0.1563,0.2463,0.1815,33.783,6.04,12.108,0.4682,0.5312,0.5051,2.842,1.81,-1.465,0.008119,0.7685,0.8492,0.000468,97.543,3.555,4.004,0.0001088,1.153e-05,
1604_uglifier.jpg,1399,1.107,24.353,14.934,189.789,32.019,9.06,141.2,101.103,99.414,45.935,16.407,7.727,0.004063,0.3786,0.5537,61.036,62.711,59.554,24.353,4.342,4.175,0.02928,0.1846,0.2394,42.246,1.718,5.768,0.7228,0.7303,0.7155,2.976,1.911,-1.434,0.0006424,0.8969,0.9031,0.000115,99.475,4.549,4.571,9.168e-05,2.647e-06,
1609.jpg,1250,1.778,22.443,16.371,163.946,23.056,10.564,97.913,95.328,94.195,39.841,1.559,1.27,0.004908,0.269,0.4242,56.063,55.939,58.708,22.443,5.895,11.345,0.3708,0.2181,0.2256,50.878,11.805,18.972,0.5911,0.5834,0.5727,2.651,1.7,-2.217,0.004506,0.8271,0.8606,0.0002416,94.604,4.359,4.501,0.0001081,7.265e-06,
161.jpg,1251,1.774,15.731,13.059,93.788,18.015,7.105,155.351,151.053,150.143,62.422,1.404,1.053,0.02995,0.05207,0.6145,42.503,40.946,41.242,15.731,2.064,2.675,0.1566,0.03363,0.1658,27.852,14.594,17.39,0.6544,0.6807,0.6458,2.85,1.835,-1.401,0.003121,0.9077,0.8792,0.0001204,96.761,4.555,4.565,9.679e-05,4.335e-06,
1612.jpg,1400,1.333,19.417,16.735,150.79,22.712,10.383,84.226,120.21,72.361,46.198,-21.718,21.711,0.3,0.4582,0.4732,45.197,49.98,47.107,19.417,10.149,12.703,0.07269,0.2224,0.1959,27.878,1.803,8.488,0.6996,0.6805,0.6761,2.777,1.788,-1.935,0.002525,0.8695,0.8775,0.0001944,98.974,4.322,4.469,8.533e-05,5.138e-06,
1623.jpg,1600,1.0,25.507,13.422,169.761,19.796,7.823,104.247,125.482,154.234,50.931,0.4016,-17.0647,0.5897,0.3253,0.6081,57.136,63.219,79.001,25.507,2.037,15.522,0.1183,0.2174,0.3069,13.748,8.707,6.309,0.6615,0.3683,0.3657,2.742,1.557,-2.585,0.008691,0.5627,0.9002,0.0004082,91.603,4.434,4.547,0.0005148,1.372e-05,
1632_uglifier.jpg,1600,1.0,10.528,10.823,34.951,3.993,7.187,103.801,147.767,176.609,59.637,-4.095,-18.864,0.5676,0.5346,0.7486,34.931,29.994,53.001,10.528,9.294,23.289,0.1243,0.1263,0.1163,15.186,7.04,3.514,0.3174,0.3497,0.3781,2.362,1.175,-3.152,0.007188,0.3957,0.4442,0.0006996,89.655,4.546,4.463,0.000997,2.332e-05,
163_uglifier.jpg,1400,1.333,27.209,17.312,273.757,30.359,11.417,130.545,149.334,181.681,60.629,3.141,-19.4374,0.6112,0.382,0.7207,76.589,71.027,57.94,27.209,11.028,14.789,0.1139,0.2793,0.2294,14.83,12.166,16.105,0.6927,0.6798,0.6783,2.716,1.684,-2.878,0.03417,0.866,0.8858,0.0002136,97.953,4.505,4.557,0.0001079,4.217e-06,
164_uglifier.jpg,1400,1.333,17.55,14.513,139.986,14.567,8.64,148.996,159.563,161.358,64.47,-3.195,-2.273,0.4825,0.1109,0.6414,47.722,44.738,42.492,17.55,3.076,5.189,0.1578,0.1168,0.1671,7.388,8.807,9.517,0.578,0.621,0.564,2.627,1.583,-2.617,0.002776,0.7986,0.877,0.0002563,94.621,4.333,4.517,0.0001353,5.943e-06,
1653_uglifier.jpg,1400,1.333,12.038,15.246,116.817,12.548,10.072,144.042,116.028,114.807,51.298,11.01,5.044,0.9958,0.2457,0.5691,32.253,30.553,32.307,12.038,6.259,6.812,0.08985,0.111,0.1234,15.773,0.5,8.257,0.4988,0.5015,0.4766,2.545,1.624,-2.959,0.01541,0.7245,0.8585,0.0003431,99.506,4.479,4.545,0.0001239,7.261e-06,
1654_uglifier.jpg,1400,1.333,15.698,12.903,104.502,11.443,8.927,32.023,33.177,16.44,12.941,-2.634,8.856,0.2273,0.7189,0.1456,38.782,37.513,21.982,15.698,6.15,13.752,0.1553,0.2879,0.1536,59.182,12.5,18.294,0.5661,0.5306,0.5346,2.547,1.52,-3.57,0.04647,0.7203,0.8583,0.0003695,95.798,4.507,4.537,0.0001323,1.001e-05,
1655_uglifier.jpg,1400,1.333,23.488,15.171,113.477,11.594,10.555,82.905,62.947,55.318,28.299,8.603,7.874,0.02196,0.6023,0.3495,59.626,57.098,56.342,23.488,8.162,16.857,0.1381,0.3173,0.2425,34.408,8.485,16.707,0.4616,0.4582,0.4457,2.473,1.388,-3.188,0.008331,0.7331,0.8443,0.0004248,98.52,4.291,4.445,0.0001423,1.314e-05,
1656.jpg,1400,1.333,22.886,15.07,91.565,11.64,9.444,64.82,79.638,96.463,32.156,-0.7164,-10.7192,0.5694,0.3385,0.3897,45.54,56.013,73.7,22.886,5.997,13.71,0.1461,0.1502,0.2836,51.267,7.917,14.148,0.5608,0.5596,0.5677,2.529,1.487,-2.612,0.009498,0.7827,0.8471,0.0003044,90.901,4.461,4.487,0.0001284,9.287e-06,
1657_uglifier.jpg,1333,1.501,17.858,11.686,63.612,4.909,5.847,138.106,142.623,176.183,59.508,6.24,-18.4166,0.652,0.2425,0.6909,50.689,46.581,39.367,17.858,1.906,6.365,0.01618,0.1342,0.1544,28.393,8.079,13.848,0.4354,0.4671,0.4746,2.285,1.107,-3.969,0.02284,0.6281,0.7994,0.0005763,97.067,4.363,4.487,0.0003738,6.629e-06,
1659_uglifier.jpg,1317,1.547,23.058,16.753,191.556,20.563,10.753,75.681,127.258,62.087,47.6,-29.193,28.797,0.3107,0.5787,0.5017,50.503,61.012,50.189,23.058,12.353,15.759,0.06886,0.1967,0.2367,29.797,1.354,11.41,0.5935,0.5985,0.5869,2.558,1.542,-2.994,0.006892,0.8395,0.8388,0.0003372,99.647,4.533,4.52,0.0001349,9.416e-06,
1662.jpg,1333,1.501,25.363,14.671,68.759,9.161,9.463,143.143,146.745,119.19,58.884,-5.948,14.621,0.201,0.2849,0.5806,65.63,64.87,76.996,25.363,4.825,11.185,0.07923,0.25,0.2528,44.556,19.455,20.706,0.578,0.2264,0.2049,2.657,1.431,-2.161,0.004363,0.482,0.7994,0.0004435,84.218,4.117,4.414,0.0002725,1.864e-05,
1669_uglifier.jpg,1630,1.038,28.6,13.901,172.083,14.915,10.347,81.349,60.293,23.277,26.223,4.333,20.979,0.06127,0.8344,0.3276,72.923,71.756,47.721,28.6,13.338,24.524,0.08283,0.2426,0.291,54.201,16.188,14.777,0.4609,0.4623,0.4384,2.351,1.258,-3.661,0.005617,0.7435,0.8085,0.0004137,96.317,4.509,4.536,0.0001812,1.463e-05,
1675_uglifier.jpg,1600,1.0,19.522,14.687,130.033,23.826,9.479,131.206,106.258,67.414,45.794,4.875,25.063,0.09724,0.5502,0.5145,48.87,48.661,43.071,19.522,3.176,7.752,0.02282,0.2016,0.1916,20.335,0.25,0.2698,0.7287,0.7296,0.7255,2.923,1.961,-1.057,0.00417,0.9417,0.912,0.0001288,99.993,4.345,4.541,7.918e-05,2.364e-06,
1695_uglifier.jpg,1333,1.501,29.6,14.821,169.654,14.877,11.307,116.631,76.878,49.699,36.2,14.345,21.28,0.005788,0.7632,0.4852,86.504,73.499,48.358,29.6,14.644,28.346,0.1949,0.2407,0.3071,31.802,14.392,16.923,0.4721,0.4745,0.4476,2.433,1.381,-3.429,0.004316,0.6891,0.8339,0.0005177,98.264,4.538,4.501,0.0002056,1.66e-05,
1697_uglifier.jpg,1333,1.501,29.405,13.999,91.865,8.12,11.705,145.186,81.264,8.555,40.677,21.564,44.563,0.06605,0.897,0.5699,83.386,76.799,24.925,29.405,17.111,27.732,0.06036,0.2498,0.3268,48.625,16.528,19.103,0.3566,0.3674,0.2705,2.317,1.188,-3.239,0.00257,0.5105,0.7093,0.0008972,92.068,4.419,4.377,0.0004591,3.39e-05,
1701_uglifier.jpg,1600,1.0,16.27,13.973,167.093,24.04,8.86,136.439,109.952,76.168,47.7,5.912,22.656,0.09155,0.484,0.5351,40.999,40.166,36.368,16.27,2.608,5.093,0.01557,0.1621,0.1608,12.771,0.25,0.189,0.728,0.7253,0.7476,2.791,1.909,-1.604,0.02902,0.939,0.9175,0.0003907,99.997,2.862,3.38,0.0001107,2.129e-06,
1710_uglifier.jpg,1400,1.333,24.381,15.728,150.907,20.718,10.117,120.622,115.547,91.157,47.496,-1.515,14.633,0.1572,0.3511,0.4816,58.997,62.596,72.419,24.381,3.746,11.921,0.1237,0.2501,0.2396,52.212,13.442,16.65,0.5876,0.5137,0.4828,2.785,1.718,-1.97,0.002268,0.751,0.8709,0.0002406,92.719,4.238,4.478,0.0001073,8.518e-06,
1725_uglifier.jpg,1333,1.501,16.665,15.102,102.59,8.873,11.042,113.76,192.375,24.396,70.294,-47.3851,64.797,0.2495,0.8804,0.7544,49.933,46.405,35.858,16.665,6.92,14.937,0.02234,0.1519,0.182,25.533,8.722,12.854,0.5899,0.6019,0.5795,2.436,1.398,-3.481,0.00818,0.7556,0.8142,0.0004507,97.969,4.347,4.388,0.0003108,8.502e-06,
1726.jpg,1400,1.333,17.183,16.161,170.856,20.389,9.978,111.847,113.568,127.608,47.713,3.117,-7.956,0.6884,0.2309,0.5228,44.677,43.123,42.369,17.183,4.038,10.912,0.1791,0.139,0.1678,26.461,2.462,7.864,0.6704,0.6411,0.6361,2.625,1.75,-2.534,0.008782,0.8174,0.8856,0.0002098,99.694,4.55,4.563,0.0001014,5.523e-06,
1734.jpg,1268,1.709,16.85,16.501,174.935,20.72,10.496,83.833,128.516,96.919,49.471,-21.8591,12.414,0.3819,0.4103,0.5079,38.921,43.805,45.784,16.85,7.987,12.377,0.08177,0.1421,0.1736,26.982,2.274,15.064,0.6806,0.6897,0.6666,2.638,1.768,-2.59,0.008536,0.8513,0.8926,0.0001947,99.796,4.57,4.564,0.0001091,4.716e-06,
1735_uglifier.jpg,1333,1.501,24.51,16.206,153.681,18.693,10.834,84.861,79.397,70.934,33.273,1.731,5.856,0.08833,0.4242,0.3684,61.67,60.081,62.375,24.51,7.37,14.081,0.2589,0.3049,0.2518,39.399,10.574,17.422,0.5806,0.4806,0.4707,2.621,1.575,-2.648,0.009455,0.6908,0.8476,0.0003796,97.753,4.34,4.478,0.0001224,9.084e-06,
1741_uglifier.jpg,1328,1.515,25.56,15.478,65.129,8.592,12.545,61.43,119.319,151.569,48.832,1.537,-18.7119,0.541,0.8038,0.6982,51.029,71.769,107.676,25.56,19.969,37.949,0.2283,0.179,0.3249,18.643,18.936,21.786,0.3341,0.3708,0.2493,2.578,1.563,-2.104,0.004259,0.3678,0.6654,0.0008899,95.426,4.205,4.393,0.0006369,2.865e-05,
1746_uglifier.jpg,1333,1.501,26.511,15.343,194.941,25.759,10.132,74.299,71.801,63.988,29.72,-0.05092,4.921,0.1156,0.367,0.3199,67.785,64.378,61.66,26.511,10.278,11.024,0.2589,0.3114,0.2714,38.879,12.914,19.562,0.6072,0.5804,0.5624,2.725,1.695,-2.22,0.003733,0.7901,0.8759,0.0002671,97.685,4.188,4.446,0.0001078,8.39e-06,
